age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,86,0
66,Local-gov,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,1
47,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,1
58,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,0
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
38,Private,HS-grad,Separated,Sales,Unmarried,White,Female,0,0,10,0
36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,0
56,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,0
18,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,0
24,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,50,0
29,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
25,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,0
23,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
52,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
35,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,0
56,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,15,0
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,0
25,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,0
29,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,25,0
36,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,0
28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
52,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,1
38,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
54,Private,School,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
20,Private,School,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,0
17,Private,School,Never-married,Other-service,Own-child,White,Male,0,0,8,0
67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,1797,0,20,0
38,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,1
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
20,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,35,0
43,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
57,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,1
51,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,0
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
34,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
23,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,0
55,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,0
34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,0
29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,6849,0,48,0
24,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
36,Federal-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,0
38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,1
41,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,1
50,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,0
51,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,0
43,State-gov,HS-grad,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,0
32,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,1
20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,0
24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,0
26,Private,HS-grad,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,40,0
24,Private,Assoc-voc,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,0
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,1
35,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,0
30,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,48,0
44,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
32,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,0
64,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,1
42,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,1
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,0
27,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,10,0
26,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
44,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
19,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16,0
21,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,0
38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
57,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,0
57,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,0,653,42,1
30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
46,Without-pay,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,25,0
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
31,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
63,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,45,0
34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,1
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
55,Private,Bachelors,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,0
35,Private,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1887,50,1
48,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,55,0
20,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,40,0
28,Private,School,Divorced,Other-service,Unmarried,White,Female,0,0,50,0
68,Private,School,Widowed,Prof-specialty,Not-in-family,White,Female,0,1668,40,0
42,Private,School,Separated,Other-service,Unmarried,White,Female,0,0,38,0
30,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,0
23,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,0
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,0
45,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,0
46,Private,Assoc-voc,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,0
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,1
40,Private,Assoc-voc,Separated,Prof-specialty,Other-relative,White,Female,0,0,40,0
27,Private,Bachelors,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,0
59,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,0
41,Private,School,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,1
51,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,0
40,Private,School,Divorced,Other-service,Not-in-family,White,Female,0,0,40,0
45,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37,0
25,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
30,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,1
58,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
47,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,0
31,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,1
68,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,10,1
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,30,0
25,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,0
44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
45,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,13550,0,50,1
34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
44,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,1
26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
39,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,45,0
27,State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
42,State-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,38,0
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
75,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,0
50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,0
27,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,20,0
45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,0
33,Private,Assoc-voc,Never-married,Other-service,Unmarried,Black,Female,0,0,40,0
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,1
26,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,0
61,Private,School,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
40,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,0
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,0
34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,0
43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,1
26,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,0
59,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
39,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,0,0,40,0
33,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
33,Private,Masters,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
59,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
47,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,40,0
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
23,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
31,Private,School,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,1
28,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,0,0,38,0
26,State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,0
34,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,0
28,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1
27,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,52,0
34,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,0
36,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,0
62,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,0
29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,0
60,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
52,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,1876,50,0
31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1
34,Private,School,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,1
19,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,30,0
52,State-gov,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
53,Local-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,0
41,Local-gov,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,0,40,0
46,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,1
79,Federal-gov,Doctorate,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,6,1
65,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,40,1
28,Private,School,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
35,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,0
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,60,0
19,Private,School,Never-married,Other-service,Own-child,White,Female,0,0,40,0
58,Private,School,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2936,0,50,0
19,Private,School,Never-married,Other-service,Own-child,White,Male,0,0,33,0
30,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
53,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,0
33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,50,1
37,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,1
33,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
43,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,0
26,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,2339,55,0
35,Local-gov,Masters,Divorced,Adm-clerical,Unmarried,White,Female,0,0,41,0
59,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,50,1
44,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,1
38,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,1
18,Private,School,Never-married,Other-service,Own-child,White,Female,0,0,8,0
32,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
42,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
52,Private,School,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,0
34,Self-emp-inc,Assoc-voc,Divorced,Sales,Unmarried,White,Female,0,0,40,0
37,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
36,Local-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
19,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
27,Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,0
49,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,0
17,Private,School,Never-married,Sales,Own-child,White,Female,0,0,13,0
24,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,24,0
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,0
36,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,1
35,Federal-gov,School,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
40,Federal-gov,Masters,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,0
18,Private,School,Never-married,Sales,Own-child,White,Female,0,0,20,0
28,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
24,Private,School,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,0
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,1
35,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,0
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,30,0
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,1
23,Federal-gov,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,0
51,Private,School,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
30,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,0
60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,1
35,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1651,40,0
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,0
62,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1
48,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,0
23,Private,School,Never-married,Transport-moving,Own-child,White,Female,0,0,38,0
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
